Store,Date,Year,Month,Week,DayOfWeek,Quarter,WeekOfMonth,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,MarkDown_Total,Has_MarkDown,Sales_Lag_7,Sales_Lag_14,Sales_Lag_28,Sales_RollingMean_7,Sales_RollingStd_7,Sales_RollingMean_28,Sales_RollingStd_28,Type,Size,Size_Normalized,IsHoliday,Is_PreHoliday,Holiday_Month,Days_Since_Start,Week_Number,Target
14,2010-05-21,2010,5,20,4,2,3,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,62.62,2.958,181.8538486,8.899,0.0,0.0,0.0,0.0,0.0,0.0,0,2495630.5100000002,1704218.84,0.0,2228084.0114285713,154373.34153985392,2113319.8896296294,179969.43567303574,A,200898,1.1187219745478691,False,0,0,105,15,2108187.1
14,2010-05-28,2010,5,21,4,2,4,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,69.27,2.899,182.0464181,8.899,0.0,0.0,0.0,0.0,0.0,0.0,0,2258781.2800000003,2204556.7,0.0,2172734.952857143,103550.53834413174,2115691.6996296295,179443.97895780683,A,200898,1.1187219745478691,False,0,0,112,16,2227152.16
14,2010-06-04,2010,6,22,4,2,1,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,75.93,2.847,182.2389876,8.899,0.0,0.0,0.0,0.0,0.0,0.0,0,2121788.61,2095591.63,0.0,2168216.507142857,99791.97655197482,2122585.4862962966,180039.3210030292,A,200898,1.1187219745478691,False,0,0,119,17,2363601.47
14,2010-06-11,2010,6,23,4,2,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,69.71,2.809,182.4315571,8.899,0.0,0.0,0.0,0.0,0.0,0.0,0,2138144.91,2237544.75,0.0,2202761.2014285713,120704.19369918694,2132505.2007407406,185791.53486031207,A,200898,1.1187219745478691,False,0,0,126,18,2249570.04
14,2010-06-18,2010,6,24,4,2,3,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,72.62,2.78,182.4424199,8.899,0.0,0.0,0.0,0.0,0.0,0.0,0,2082355.12,2156035.06,0.0,2218679.077142857,118081.30330345922,2139546.3781481483,186517.7413511567,A,200898,1.1187219745478691,False,0,0,133,19,2248645.59
14,2010-06-25,2010,6,25,4,2,4,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,79.32,2.808,182.3806,8.899,0.0,0.0,0.0,0.0,0.0,0.0,0,2370116.52,2066219.3,0.0,2242434.858571429,101671.51000634093,2146020.088148148,187182.17771218801,A,200898,1.1187219745478691,False,0,0,140,20,2246179.91
14,2010-07-02,2010,7,26,4,3,1,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,76.61,2.815,182.3187801,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2129771.13,2050396.27,0.0,2224729.628571429,85185.74630514641,2148997.258518519,188145.59974315346,A,200898,1.1187219745478691,False,0,0,147,21,2334788.42
14,2010-07-09,2010,7,27,4,3,2,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,82.45,2.793,182.2569603,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2108187.1,2495630.5100000002,0.0,2254017.812857143,82291.05377650833,2164362.8655555556,185641.69252657102,A,200898,1.1187219745478691,False,0,0,154,22,2236209.13
14,2010-07-16,2010,7,28,4,3,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,77.84,2.783,182.2604411,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2227152.16,2258781.2800000003,0.0,2272306.6742857145,53758.84484761381,2175393.5866666664,180473.94770507384,A,200898,1.1187219745478691,False,0,0,161,23,2130287.27
14,2010-07-23,2010,7,29,4,3,4,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,81.46,2.771,182.3509895,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2363601.47,2121788.61,0.0,2258468.8328571427,75421.32815233484,2182898.1481481483,173868.43822031948,A,200898,1.1187219745478691,False,0,0,168,24,2044155.39
14,2010-07-30,2010,7,30,4,3,5,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,79.78,2.781,182.4415378,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2249570.04,2138144.91,0.0,2212833.6785714286,95245.00834818569,2182980.987037037,173799.20478414735,A,200898,1.1187219745478691,False,0,0,175,25,2054843.28
14,2010-08-06,2010,8,31,4,3,1,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,77.17,2.784,182.5320862,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2248645.59,2082355.12,0.0,2185015.57,110018.29039587086,2185046.3144444446,171850.17798928273,A,200898,1.1187219745478691,False,0,0,182,26,2219813.5
14,2010-08-13,2010,8,32,4,3,2,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,78.44,2.805,182.6226346,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2246179.91,2370116.52,0.0,2180896.6999999997,107755.5150841688,2192520.5125925927,168664.8855757083,A,200898,1.1187219745478691,False,0,0,189,27,2052984.81
14,2010-08-20,2010,8,33,4,3,3,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,76.01,2.779,182.6165205,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2334788.42,2129771.13,2623469.9499999997,2153297.4,112867.92484903517,2187537.094642857,167599.47647050014,A,200898,1.1187219745478691,False,0,0,196,28,2057138.31
14,2010-08-27,2010,8,34,4,3,4,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,71.36,2.755,182.6104063,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2236209.13,2108187.1,1704218.84,2113633.0985714286,83396.43612752674,2167310.964642857,145796.7221521955,A,200898,1.1187219745478691,False,0,0,203,29,2020332.07
14,2010-09-03,2010,9,35,4,3,1,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,78.37,2.715,182.6042922,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2130287.27,2227152.16,2204556.7,2082793.5185714287,69224.79558451711,2178600.722857143,118244.89821708019,A,200898,1.1187219745478691,False,1,0,210,30,2182563.66
14,2010-09-10,2010,9,36,4,3,2,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,70.87,2.699,182.598178,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2044155.39,2363601.47,2095591.63,2090261.5742857142,77524.67955987273,2177815.257142857,118139.09380713392,A,200898,1.1187219745478691,True,0,9,217,31,2191767.7600000002
14,2010-09-17,2010,9,37,4,3,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,66.55,2.706,182.622509,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2054843.28,2249570.04,2237544.75,2111349.055714286,82790.3054339078,2181250.1189285717,117053.07815849531,A,200898,1.1187219745478691,False,0,0,224,32,1953539.85
14,2010-09-24,2010,9,38,4,3,4,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,68.59,2.713,182.6696737,8.743,0.0,0.0,0.0,0.0,0.0,0.0,0,2219813.5,2248645.59,2156035.06,2096877.1371428573,101135.38432234648,2171107.0867857146,124087.87718429878,A,200898,1.1187219745478691,False,0,0,231,33,1879891.13
14,2010-10-01,2010,10,39,4,4,1,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,70.58,2.707,182.7168385,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,2052984.81,2246179.91,2066219.3,2048316.7985714285,113161.41007444926,2161244.8035714286,135755.3343853995,A,200898,1.1187219745478691,False,0,0,238,34,1855703.66
14,2010-10-08,2010,10,40,4,4,2,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,56.49,2.764,182.7640032,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,2057138.31,2334788.42,2050396.27,2020133.777142857,134381.96823604556,2153726.3878571433,146608.52281457363,A,200898,1.1187219745478691,False,0,0,245,35,2091663.2
14,2010-10-15,2010,10,41,4,4,3,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,58.61,2.868,182.8106203,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,2020332.07,2236209.13,2495630.5100000002,2025065.9042857143,136582.04009385034,2155200.2067857143,145736.1260811228,A,200898,1.1187219745478691,False,0,0,252,36,1932162.63
14,2010-10-22,2010,10,42,4,4,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,53.15,2.917,182.8558685,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,2182563.66,2130287.27,2258781.2800000003,2012470.2699999998,141082.70696163445,2135076.3539285716,135532.8745993784,A,200898,1.1187219745478691,False,0,0,259,37,1936621.09
14,2010-10-29,2010,10,43,4,4,5,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,61.3,2.921,182.9011166,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,2191767.7600000002,2044155.39,2121788.61,1977335.6171428573,120834.74333910928,2123570.632857143,138288.777347042,A,200898,1.1187219745478691,False,0,0,266,38,1984768.34
14,2010-11-05,2010,11,44,4,4,1,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,45.65,2.917,182.9463648,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,1953539.85,2054843.28,2138144.91,1947764.2714285713,76983.83082857734,2118677.0517857145,140756.50126173833,A,200898,1.1187219745478691,False,0,0,273,39,2078417.47
14,2010-11-12,2010,11,45,4,4,2,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,46.14,2.931,182.9916129,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,1879891.13,2219813.5,2082355.12,1965603.9314285715,91622.58451655509,2116543.9289285713,140903.0441455034,A,200898,1.1187219745478691,False,0,0,280,40,2092189.06
14,2010-11-19,2010,11,46,4,4,3,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,50.02,3.0,182.8989385,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,1855703.66,2052984.81,2370116.52,1995932.2071428574,93636.41408221799,2116895.1410714285,140826.90493167093,A,200898,1.1187219745478691,False,1,0,287,41,1968462.58
14,2010-11-26,2010,11,47,4,4,4,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,46.15,3.039,182.7832769,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,2091663.2,2057138.31,2129771.13,2012040.6242857145,72893.5702636532,2102550.3575,134387.41435793936,A,200898,1.1187219745478691,True,0,11,294,42,2921709.71
14,2010-12-03,2010,12,48,4,4,1,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,40.93,3.046,182.6676154,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,1932162.63,2020332.07,2108187.1,2130618.697142857,354639.16189980705,2130833.8782142857,205074.66082360887,A,200898,1.1187219745478691,False,0,0,301,43,2258489.63
14,2010-12-10,2010,12,49,4,4,2,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,30.54,3.109,182.5519538,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,1936621.09,2182563.66,2227152.16,2177236.8400000003,345535.09640792134,2136201.825714286,206422.61074580887,A,200898,1.1187219745478691,False,0,0,308,44,2600519.26
14,2010-12-17,2010,12,50,4,4,3,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,30.51,3.14,182.517732,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,1984768.34,2191767.7600000002,2363601.47,2272079.435714286,359321.8750410326,2149536.3649999998,223840.05386983513,A,200898,1.1187219745478691,False,0,0,315,45,2762861.41
14,2010-12-24,2010,12,51,4,4,4,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,30.59,3.141,182.54459,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,2078417.47,1953539.85,2249570.04,2383235.588571429,375611.21469662845,2163795.6485714284,249255.82301505166,A,200898,1.1187219745478691,False,1,0,322,46,3818686.45
14,2010-12-31,2010,12,52,4,4,5,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,29.67,3.179,182.5714479,8.724,0.0,0.0,0.0,0.0,0.0,0.0,0,2092189.06,1879891.13,2248645.59,2631845.442857143,630007.907392984,2219835.5203571427,400038.97029059456,A,200898,1.1187219745478691,True,0,12,329,47,1623716.46
14,2011-01-07,2011,1,1,4,1,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,34.32,3.193,182.5983058,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,1968462.58,1855703.66,2246179.91,2564920.785714286,715914.6185880476,2197516.622857143,415506.0272367728,A,200898,1.1187219745478691,False,0,0,336,48,1864746.1
14,2011-01-14,2011,1,2,4,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,24.78,3.205,182.6585782,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,2921709.71,2091663.2,2334788.42,2550104.145714286,731225.9017400601,2183893.9867857145,420079.0911192449,A,200898,1.1187219745478691,False,0,0,343,49,1699095.9
14,2011-01-21,2011,1,3,4,1,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,30.55,3.229,182.9193368,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,2258489.63,1932162.63,2236209.13,2375445.03,772520.9391125813,2161190.6825,428711.32002362295,A,200898,1.1187219745478691,False,0,0,350,50,1743188.8699999999
14,2011-01-28,2011,1,4,4,1,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,24.05,3.237,183.1800955,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,2600519.26,1936621.09,2130287.27,2301830.6357142855,809204.0679118714,2143582.816071429,435585.5319607815,A,200898,1.1187219745478691,False,0,0,357,51,1613718.3800000001
14,2011-02-04,2011,2,5,4,1,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,28.73,3.231,183.4408542,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,2762861.41,1984768.34,2044155.39,2160859.0814285716,834070.3477038692,2125133.927142857,446960.4270178084,A,200898,1.1187219745478691,False,1,0,364,52,1995891.8699999999
14,2011-02-11,2011,2,6,4,1,2,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,30.3,3.239,183.7016129,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,3818686.45,2078417.47,2054843.28,2051292.0042857141,791076.5698294542,2123410.23,447377.1556529613,A,200898,1.1187219745478691,True,0,2,371,53,1980405.03
14,2011-02-18,2011,2,7,4,1,3,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,40.7,3.245,183.9371353,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,1623716.46,2092189.06,2219813.5,1788680.3728571427,159896.106711749,2120751.7210714286,448020.4108134039,A,200898,1.1187219745478691,False,0,0,378,54,2019031.67
14,2011-02-25,2011,2,8,4,1,4,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,35.78,3.274,184.1625632,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,1864746.1,1968462.58,2052984.81,1845153.9742857143,161722.16071167515,2113580.9414285715,447982.9593374665,A,200898,1.1187219745478691,False,0,0,385,55,1875708.88
14,2011-03-04,2011,3,9,4,1,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,38.65,3.433,184.3879911,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,1699095.9,2921709.71,2057138.31,1846720.0857142857,161996.36082829913,2107249.6582142855,450118.6922676772,A,200898,1.1187219745478691,False,0,0,392,56,2041215.6099999999
14,2011-03-11,2011,3,10,4,1,2,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,45.01,3.582,184.613419,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,1743188.8699999999,2258489.63,2020332.07,1895594.3299999998,161643.4821902548,2106680.990357143,450194.39817716315,A,200898,1.1187219745478691,False,0,0,399,57,1931104.67
14,2011-03-18,2011,3,11,4,1,3,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,46.66,3.631,184.809719,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,1613718.3800000001,2600519.26,2182563.66,1922439.4442857143,147060.43592661744,2103494.2975,451143.0529451343,A,200898,1.1187219745478691,False,0,0,406,58,1932491.42
14,2011-03-25,2011,3,12,4,1,4,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,41.76,3.625,184.9943679,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0,1995891.8699999999,2762861.41,2191767.7600000002,1967978.4499999997,57787.49905400251,2094563.1460714287,451994.2662263873,A,200898,1.1187219745478691,False,0,0,413,59,1879451.23
14,2011-04-01,2011,4,13,4,2,1,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,37.27,3.638,185.1790167,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,1980405.03,3818686.45,1953539.85,1951344.072857143,64752.55776906157,2083408.984285714,453358.2028024926,A,200898,1.1187219745478691,False,0,0,420,60,1869110.55
14,2011-04-08,2011,4,14,4,2,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,48.71,3.72,185.3636656,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,2019031.67,1623716.46,1879891.13,1935444.8614285714,69887.62528623814,2080393.652142857,454533.21867845755,A,200898,1.1187219745478691,False,0,0,427,61,2037798.8800000001
14,2011-04-15,2011,4,15,4,2,3,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,53.69,3.821,185.5339821,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,1875708.88,1864746.1,1855703.66,1938125.8914285712,73874.84473354841,2086033.214642857,452930.15520841687,A,200898,1.1187219745478691,False,0,0,434,62,1974960.8599999999
14,2011-04-22,2011,4,16,4,2,4,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,53.04,3.892,185.6684673,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,2041215.6099999999,1699095.9,2091663.2,1952304.7457142859,69280.35837382145,2090292.4003571426,451241.579959758,A,200898,1.1187219745478691,False,0,0,441,63,2256461.39
14,2011-04-29,2011,4,17,4,2,5,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,66.18,3.962,185.8029526,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,1931104.67,1743188.8699999999,1932162.63,1983054.142857143,133407.92882546477,2096178.05,452333.55128557654,A,200898,1.1187219745478691,False,0,0,448,64,1930617.64
14,2011-05-06,2011,5,18,4,2,1,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,58.21,4.046,185.9374378,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,1932491.42,1613718.3800000001,1936621.09,1982984.5671428572,133439.6605569309,2096122.871785714,452354.3935904015,A,200898,1.1187219745478691,False,0,0,455,65,2095599.93
14,2011-05-13,2011,5,19,4,2,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,60.38,4.066,186.0719231,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,1879451.23,1995891.8699999999,1984768.34,2006285.7828571429,137337.11171420754,2101800.6875,451274.6651649894,A,200898,1.1187219745478691,False,0,0,462,66,2004330.3
14,2011-05-20,2011,5,20,4,2,3,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,62.28,4.062,185.9661154,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,1869110.55,1980405.03,2078417.47,2024125.6500000001,125736.42247509575,2102499.3289285717,451101.88024010387,A,200898,1.1187219745478691,False,0,0,469,67,1959967.8
14,2011-05-27,2011,5,21,4,2,4,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,69.7,3.985,185.8603077,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,2037798.8800000001,2019031.67,2092189.06,2037105.2571428572,110879.1719985823,2098268.9835714283,451890.78856855404,A,200898,1.1187219745478691,False,0,0,476,68,2080694.24
14,2011-06-03,2011,6,22,4,2,1,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,76.38,3.922,185.7545,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,1974960.8599999999,1875708.88,1968462.58,2043233.1657142858,112102.48597316447,2097858.4542857143,451901.73778667615,A,200898,1.1187219745478691,False,0,0,483,69,2079899.47
14,2011-06-10,2011,6,23,4,2,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,73.88,3.881,185.6486923,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,2256461.39,2041215.6099999999,2921709.71,2058224.3957142856,108406.60763395921,2101838.3432142856,451210.1260923885,A,200898,1.1187219745478691,False,0,0,490,70,2132446.0
14,2011-06-17,2011,6,24,4,2,3,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,69.32,3.842,185.6719333,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,1930617.64,1931104.67,2258489.63,2040507.9114285712,75857.07987547762,2073650.3535714285,421788.32747666637,A,200898,1.1187219745478691,False,0,0,497,71,2082083.3399999999
14,2011-06-24,2011,6,25,4,2,4,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,74.85,3.804,185.7919609,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0,2095599.93,1932491.42,2600519.26,2062145.8685714286,59021.2046421288,2067350.1289285715,420239.7805034234,A,200898,1.1187219745478691,False,0,0,504,72,2069523.52
14,2011-07-01,2011,7,26,4,3,1,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,74.04,3.748,185.9119885,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,2004330.3,1879451.23,2762861.41,2058420.667142857,57357.25937664591,2048385.9953571428,407062.88991480187,A,200898,1.1187219745478691,False,0,0,511,73,2074668.19
14,2011-07-08,2011,7,27,4,3,2,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,77.49,3.711,186.032016,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,1959967.8,1869110.55,3818686.45,2068468.937142857,52234.3617595949,2023807.6660714285,382351.70436291664,A,200898,1.1187219745478691,False,0,0,518,74,2063401.06
14,2011-07-15,2011,7,28,4,3,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,78.47,3.76,186.1399808,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,2080694.24,2037798.8800000001,1623716.46,2083245.1171428568,22713.46678474075,1961118.902142857,151186.3473399653,A,200898,1.1187219745478691,False,0,0,525,75,1953544.76
14,2011-07-22,2011,7,29,4,3,4,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,82.33,3.811,186.2177885,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,2079899.47,1974960.8599999999,1864746.1,2065080.9057142858,54162.58713558998,1972898.484285714,136011.8641211761,A,200898,1.1187219745478691,False,0,0,532,76,1882070.88
14,2011-07-29,2011,7,30,4,3,5,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,81.31,3.829,186.2955962,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,2132446.0,2256461.39,1699095.9,2036819.6785714286,86875.11728379012,1973517.2264285714,135540.22633841576,A,200898,1.1187219745478691,False,0,0,539,77,1871021.01
14,2011-08-05,2011,8,31,4,3,1,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,78.22,3.842,186.3734038,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,2082083.3399999999,1930617.64,1743188.8699999999,1999473.2514285713,94749.87407746524,1979657.4089285713,126222.01020718992,A,200898,1.1187219745478691,False,0,0,546,78,2066020.69
14,2011-08-12,2011,8,32,4,3,2,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,77.0,3.812,186.4512115,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,2069523.52,2095599.93,1613718.3800000001,1997178.587142857,92585.55348390204,1991187.1167857144,118318.93153095258,A,200898,1.1187219745478691,False,0,0,553,79,1928773.82
14,2011-08-19,2011,8,33,4,3,3,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,72.98,3.747,186.5093071,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,2074668.19,2004330.3,1995891.8699999999,1977071.4871428572,89487.30156509744,2002439.0967857144,93462.36179224838,A,200898,1.1187219745478691,False,0,0,560,80,1896873.99
14,2011-08-26,2011,8,34,4,3,4,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,72.55,3.704,186.5641172,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,2063401.06,1959967.8,1980405.03,1951672.3157142855,82096.04093479236,1998902.7439285715,95568.80716268279,A,200898,1.1187219745478691,False,0,0,567,81,2273470.62
14,2011-09-02,2011,9,35,4,3,1,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,70.63,3.703,186.6189274,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,1953544.76,2080694.24,2019031.67,1981682.2528571428,144456.00349430204,2009369.3721428572,108624.33751991844,A,200898,1.1187219745478691,False,1,0,574,82,1750891.47
14,2011-09-09,2011,9,36,4,3,2,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,71.48,3.738,186.6737376,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,1882070.88,2079899.47,1875708.88,1952731.7828571429,169219.2762011539,1999792.9364285714,119059.47773695202,A,200898,1.1187219745478691,True,0,9,581,83,2202742.9
14,2011-09-16,2011,9,37,4,3,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,69.17,3.742,186.8024,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,1871021.01,2132446.0,2041215.6099999999,1998542.0714285714,189135.5326909366,2011472.722857143,122429.33662567646,A,200898,1.1187219745478691,False,0,0,588,84,1864637.89
14,2011-09-23,2011,9,38,4,3,4,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,63.75,3.711,187.0295321,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,2066020.69,2082083.3399999999,1931104.67,1997630.1971428574,189866.7894651852,2005166.3757142858,125353.38418260582,A,200898,1.1187219745478691,False,0,0,595,85,1871555.64
14,2011-09-30,2011,9,39,4,3,5,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,70.66,3.645,187.2566641,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0,1928773.82,2069523.52,1932491.42,1969849.4757142856,192402.15760864972,2003039.6246428571,127148.75532580099,A,200898,1.1187219745478691,False,0,0,602,86,1809989.29
14,2011-10-07,2011,10,40,4,4,1,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,55.82,3.583,187.4837962,8.523,0.0,0.0,0.0,0.0,0.0,0.0,0,1896873.99,2074668.19,1879451.23,1952880.2571428572,201644.87362132236,1998664.5485714285,131692.56958622826,A,200898,1.1187219745478691,False,0,0,609,87,2078796.76
14,2011-10-14,2011,10,41,4,4,2,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,63.82,3.541,187.6917481,8.523,0.0,0.0,0.0,0.0,0.0,0.0,0,2273470.62,2063401.06,1869110.55,1978869.2242857143,204920.39478253652,2005784.0317857142,130391.05097430754,A,200898,1.1187219745478691,False,0,0,616,88,1890870.75
